,Unnamed: 0,Estimated,Number,From,Airline,Status,date
5,5,15:15 BY24,,London (LGW),TUI B788 (G-TUIB),Landed 15:24,2021-06-11
6,6,17:30,BA2159,London (LGW),British Airways B772 (G-VIIU),Landed 17:01,2021-06-11
0,0,11:19 AM EJM91,,White Plains (HPN),Executive Jet Management GLF4 (N913HH),Landed 2:40 PM,2021-06-12
1,1,12:02 PM B6363,,Boston (BOS),JetBlue Airways A320 (N789JB),Landed 12:13 PM,2021-06-12
2,2,12:34 PM,AA1335,Miami (MIA),American Airlines B738 (N814NN),Landed 12:06 PM,2021-06-12
3,3,12:55 PM AA1453,,New York (JFK),American Airlines B738 (N987NN),Landed 12:28 PM,2021-06-12
4,4,1:06 PM AA1933,,Philadelphia (PHL),American Airlines A321 (N928AM),Landed 12:44 PM,2021-06-12
5,5,1:54 PM AA823,,Charlotte (CLT),American Airlines B738 (N995NN),Landed 1:51 PM,2021-06-12
6,6,2:19 PM,DL1970,Atlanta (ATL),Delta Air Lines B739 (N841DN),Landed 2:00 PM,2021-06-12
7,7,2:31 PM EDG481,,White Plains (HPN),- GLF4,Unknown,2021-06-12
8,8,2:37 PM,AA2295,Miami (MIA),American Airlines B738 (N903NN),Landed 2:30 PM,2021-06-12
9,9,3:02 PM B6881,,New York (JFK),JetBlue Airways A321 (N949JT),Landed 3:41 PM,2021-06-12
10,10,3:25 PM AA2521,,Dallas (DFW),American Airlines A321 (N998AN),Unknown,2021-06-12
0,0,12:34,AA1335,Miami (MIA),American Airlines B738 (N339PL),Landed 12:30,2021-06-13
1,1,13:54 AA823,,Charlotte (CLT),American Airlines A319 (N711UW),Landed 13:37,2021-06-13
2,2,14:19,DL1970,Atlanta (ATL),Delta Air Lines B739 (N881DN),Landed 14:23,2021-06-13
3,3,14:37,AA2295,Miami (MIA),American Airlines B738 (N938NN),Landed 14:27,2021-06-13
4,4,15:02,B6881,New York (JFK),JetBlue Airways A321 (N948JB),Landed 15:04,2021-06-13
0,0,12:34,AA1335,Miami (MIA),American Airlines B738 (N857NN),Landed 12:35,2021-06-14
1,1,13:54 AA823,,Charlotte (CLT),American Airlines A319 (N708UW),Landed 13:18,2021-06-14
2,2,14:19,DL1970,Atlanta (ATL),Delta Air Lines B739 (N881DN),Landed 14:01,2021-06-14
3,3,14:37,AA2295,Miami (MIA),American Airlines B738 (N850NN),Landed 14:58,2021-06-14
4,4,15:02 B6881,,New York (JFK),JetBlue Airways A321 (N997JL),Unknown,2021-06-14
0,0,12:34,AA1335,Miami (MIA),American Airlines B738 (N823NN),Landed 12:12,2021-06-15
1,1,13:54 AA823,,Charlotte (CLT),American Airlines A319 (N700UW),Landed 14:16,2021-06-15
2,2,14:19,DL1970,Atlanta (ATL),Delta Air Lines B739 (N822DN),Landed 13:57,2021-06-15
3,3,14:37,AA2295,Miami (MIA),American Airlines B738 (N891NN),Landed 14:22,2021-06-15
4,4,15:02,B6881,New York (JFK),JetBlue Airways A321 (N995JL),Landed 15:54,2021-06-15
